state,district,market,crop,variety,date,min_price,max_price,price_per_kg
kerala,ernakulam,perumbavoor,tomato,tomato,19-08-2025,3500,4500,4000
kerala,ernakulam,piravam,ashgourd,other,19-08-2025,3000,4000,3500
kerala,ernakulam,piravam,carrot,other,19-08-2025,7500,8500,8000
kerala,ernakulam,piravam,drumstick,other,19-08-2025,4000,5000,4500
kerala,ernakulam,piravam,green chilli,other,19-08-2025,8000,9000,8500
kerala,ernakulam,piravam,mango (raw-ripe),other,19-08-2025,4000,5000,4500
kerala,ernakulam,piravam,orange,other,19-08-2025,12000,13000,12500
kerala,ernakulam,piravam,papaya (raw),other,19-08-2025,3000,4000,3500
kerala,ernakulam,piravam,pumpkin,other,19-08-2025,2000,3000,2500
kerala,ernakulam,piravam,sweet potato,other,19-08-2025,4500,5500,5000
kerala,ernakulam,piravam,tomato,other,19-08-2025,5000,6000,5500
kerala,ernakulam,piravam,water melon,water melon,19-08-2025,3000,4000,3500
kerala,ernakulam,pothanikkadu vfpck,banana,nendra bale,19-08-2025,4500,5500,5000
kerala,ernakulam,pothanikkadu vfpck,pineapple,other,19-08-2025,2000,2500,2200
kerala,ernakulam,puthenvelikkara  vfpck,banana - green,banana - green,19-08-2025,4700,4900,4800
kerala,ernakulam,thrippunithura,bhindi(ladies finger),bhindi,19-08-2025,5500,6500,5700
kerala,ernakulam,thrippunithura,bottle gourd,bottle gourd,19-08-2025,5000,6000,5200
kerala,ernakulam,thrippunithura,carrot,carrot,19-08-2025,8500,9400,8700
kerala,ernakulam,thrippunithura,colacasia,other,19-08-2025,5000,7000,5500
kerala,ernakulam,thrippunithura,pineapple,pine apple,19-08-2025,5000,6000,5200
kerala,idukki,adimali,carrot,carrot,19-08-2025,6000,6000,6000
kerala,idukki,adimali,green chilli,green chilly,19-08-2025,6000,6000,6000
kerala,idukki,adimali,snakeguard,snakeguard,19-08-2025,4000,4000,4000
kerala,kannur,kannur,bitter gourd,bitter gourd,19-08-2025,5800,6200,6000
kerala,kannur,kannur,coconut oil,other,19-08-2025,37000,38000,37500
kerala,kannur,kannur,cucumbar(kheera),cucumbar,19-08-2025,2400,2600,2500
kerala,kannur,payyannur,copra,other,19-08-2025,19000,19200,19100
kerala,kannur,payyannur,tapioca,other,19-08-2025,4000,4200,4100
kerala,kannur,taliparamba,cucumbar(kheera),other,19-08-2025,3300,3500,3400
kerala,kannur,taliparamba,onion,onion,19-08-2025,2500,2700,2600
kerala,kannur,thalasserry,coconut oil,other,19-08-2025,37600,38000,37800
kerala,kannur,thalasserry,tomato,other,19-08-2025,2800,3200,3000
kerala,kasargod,kasargod,paddy(dhan)(common),other,19-08-2025,2300,2500,2400
kerala,kollam,anchal,amaranthus,other,19-08-2025,3200,3400,3300
kerala,kollam,anchal,ashgourd,other,19-08-2025,5500,5700,5600
kerala,kollam,anchal,cauliflower,cauliflower,19-08-2025,5000,5200,5100
kerala,kollam,anchal,tomato,hybrid,19-08-2025,4500,4700,4600
kerala,kollam,kottarakkara,bhindi(ladies finger),other,19-08-2025,3000,4000,3500
kerala,kollam,kottarakkara,bitter gourd,other,19-08-2025,7000,8500,8000
kerala,kollam,kottarakkara,drumstick,drumstick,19-08-2025,3000,3500,3200
kerala,kollam,kottarakkara,elephant yam (suran),other,19-08-2025,6500,8500,7000
kerala,kollam,kottarakkara,green chilli,other,19-08-2025,10000,11000,11000
kerala,kollam,kottarakkara,little gourd (kundru),other,19-08-2025,5000,6000,5500
kerala,kollam,kottarakkara,potato,other,19-08-2025,4000,4500,4200
kerala,kollam,kottarakkara,snakeguard,other,19-08-2025,4500,5000,5000
kerala,kottayam,athirampuzha,brinjal,brinjal,19-08-2025,4400,4600,4500
kerala,kottayam,athirampuzha,capsicum,capsicum,19-08-2025,6400,6600,6500
kerala,kottayam,athirampuzha,cauliflower,cauliflower,19-08-2025,5000,5200,5100
kerala,kottayam,athirampuzha,green chilli,green chilly,19-08-2025,5000,5200,5100
kerala,kottayam,athirampuzha,lemon,other,19-08-2025,4000,4200,4100
kerala,kottayam,athirampuzha,onion,big,19-08-2025,2300,2500,2400
kerala,kottayam,athirampuzha,potato,potato,19-08-2025,2800,3000,2900
kerala,kottayam,athirampuzha,snakeguard,snakeguard,19-08-2025,4400,4600,4500
kerala,kottayam,kuruppanthura,amphophalus,amphophalus,19-08-2025,5400,6000,5800
kerala,kottayam,kuruppanthura,beetroot,beetroot,19-08-2025,4000,6000,5000
kerala,kottayam,kuruppanthura,bitter gourd,bitter gourd,19-08-2025,4400,8000,6000
kerala,kottayam,kuruppanthura,little gourd (kundru),other,19-08-2025,5000,6000,5500
kerala,kottayam,kuruppanthura,potato,potato,19-08-2025,4000,4000,4000
kerala,kottayam,pampady,banana,medium,19-08-2025,6500,7500,7000
kerala,kottayam,pampady,banana - green,banana - green,19-08-2025,6300,7500,7000
kerala,kottayam,pampady,cabbage,other,19-08-2025,3000,4200,4000
kerala,kottayam,pampady,cauliflower,other,19-08-2025,4100,5600,5000
kerala,kottayam,pampady,colacasia,other,19-08-2025,4600,6600,6000
kerala,kottayam,pampady,drumstick,other,19-08-2025,3200,4600,4000
kerala,kottayam,pampady,indian beans (seam),other,19-08-2025,3800,5000,4500
kerala,kottayam,pampady,onion,big,19-08-2025,2300,3000,2500
kerala,kottayam,thalayolaparambu,bhindi(ladies finger),bhindi,19-08-2025,3500,3800,3600
kerala,kottayam,thalayolaparambu,colacasia,other,19-08-2025,7000,7300,7100
kerala,kottayam,thalayolaparambu,elephant yam (suran),other,19-08-2025,4000,4400,4200
kerala,kottayam,thalayolaparambu,ginger(green),green ginger,19-08-2025,7400,7700,7500
kerala,kottayam,thalayolaparambu,pineapple,pine apple,19-08-2025,3700,4000,3800
kerala,kottayam,thalayolaparambu,potato,other,19-08-2025,3000,3300,3100
kerala,kozhikode(calicut),kallachi,ashgourd,ashgourd,19-08-2025,2400,2800,2600
kerala,kozhikode(calicut),kallachi,banana,nendra bale,19-08-2025,4800,5200,5000
kerala,kozhikode(calicut),kallachi,banana,palayamthodan,19-08-2025,3800,4200,4000
kerala,kozhikode(calicut),kallachi,cluster beans,cluster beans,19-08-2025,5300,5700,5500
kerala,kozhikode(calicut),kallachi,ginger(green),green ginger,19-08-2025,6800,7200,7000
kerala,kozhikode(calicut),kallachi,pumpkin,pumpkin,19-08-2025,2400,2800,2600
kerala,kozhikode(calicut),mukkom,amaranthus,amaranthus,19-08-2025,3200,3500,3300
kerala,kozhikode(calicut),mukkom,carrot,carrot,19-08-2025,6500,6800,6600
kerala,kozhikode(calicut),mukkom,pineapple,other,19-08-2025,6500,7500,7000
kerala,kozhikode(calicut),mukkom,pumpkin,pumpkin,19-08-2025,1800,2300,2000
kerala,kozhikode(calicut),palayam,amphophalus,other,19-08-2025,3900,3900,3900
kerala,kozhikode(calicut),palayam,banana - green,other,19-08-2025,3700,3700,3700
kerala,kozhikode(calicut),palayam,cluster beans,other,19-08-2025,4300,4300,4300
kerala,kozhikode(calicut),palayam,cucumbar(kheera),other,19-08-2025,3500,3500,3500
kerala,kozhikode(calicut),palayam,green chilli,other,19-08-2025,4200,4200,4200
kerala,kozhikode(calicut),palayam,raddish,other,19-08-2025,2300,2300,2300
kerala,kozhikode(calicut),palayam,snakeguard,other,19-08-2025,3500,3500,3500
kerala,kozhikode(calicut),perambra,french beans (frasbean),other,19-08-2025,4000,6000,5500
kerala,kozhikode(calicut),perambra,onion,other,19-08-2025,2400,2600,2600
kerala,kozhikode(calicut),perambra,potato,other,19-08-2025,2600,3000,2700
kerala,kozhikode(calicut),perambra,snakeguard,other,19-08-2025,4500,5000,4500
kerala,kozhikode(calicut),quilandy,amaranthus,other,19-08-2025,3400,3500,3400
kerala,kozhikode(calicut),quilandy,ashgourd,other,19-08-2025,2200,2300,2200
kerala,kozhikode(calicut),quilandy,cowpea(veg),other,19-08-2025,4500,4800,4600
kerala,kozhikode(calicut),quilandy,french beans (frasbean),other,19-08-2025,5000,5200,5200
kerala,kozhikode(calicut),quilandy,tomato,other,19-08-2025,3200,3300,3200
kerala,kozhikode(calicut),thamarassery,ashgourd,other,19-08-2025,2100,2900,2400
kerala,kozhikode(calicut),thamarassery,bhindi(ladies finger),other,19-08-2025,3200,3900,3400
kerala,kozhikode(calicut),thamarassery,cabbage,other,19-08-2025,1200,1900,1600
kerala,kozhikode(calicut),thamarassery,carrot,other,19-08-2025,6600,7500,7000
kerala,kozhikode(calicut),thamarassery,colacasia,colacasia,19-08-2025,5800,7500,6300
kerala,kozhikode(calicut),thamarassery,cowpea(veg),other,19-08-2025,3800,5000,4400
kerala,kozhikode(calicut),thamarassery,green chilli,other,19-08-2025,4400,6000,4600
kerala,kozhikode(calicut),vengeri(kozhikode),ashgourd,ashgourd,19-08-2025,2000,2300,2300
kerala,malappuram,kottakkal,beans,other,19-08-2025,4600,4800,4700
kerala,malappuram,kottakkal,bhindi(ladies finger),other,19-08-2025,3400,3600,3500
kerala,malappuram,kottakkal,chikoos(sapota),other,19-08-2025,3300,3500,3400
kerala,malappuram,kottakkal,mango,amrapali,19-08-2025,4300,4500,4400
kerala,malappuram,kottakkal,mousambi(sweet lime),mosambi-organic,19-08-2025,5300,5500,5400
kerala,malappuram,kottakkal,orange,other,19-08-2025,8800,9000,8900
kerala,malappuram,kottakkal,potato,other,19-08-2025,2400,2600,2500
kerala,palakad,koduvayoor,beetroot,other,19-08-2025,3600,4000,3800
kerala,palakad,koduvayoor,drumstick,other,19-08-2025,6500,6900,6700
kerala,palakad,koduvayoor,elephant yam (suran),other,19-08-2025,5600,6000,5800
kerala,palakad,koduvayoor,lemon,other,19-08-2025,6500,6900,6700
kerala,palakad,koduvayoor,pineapple,other,19-08-2025,3000,3400,3200
kerala,palakad,palakkad,amaranthus,amaranthus,19-08-2025,2000,3000,2600
kerala,palakad,palakkad,amaranthus,other,19-08-2025,2000,3000,2600
kerala,palakad,palakkad,arhar (tur/red gram)(whole),arhar dal(tur),19-08-2025,10000,12000,11100
kerala,palakad,palakkad,cabbage,cabbage,19-08-2025,1600,2600,2200
kerala,palakad,palakkad,cucumbar(kheera),cucumbar,19-08-2025,3500,4500,4100
kerala,palakad,palakkad,green avare (w),green avare (w),19-08-2025,5000,6000,5600
kerala,palakad,palakkad,little gourd (kundru),other,19-08-2025,5000,6000,5600
kerala,palakad,palakkad,tomato,tomato,19-08-2025,4200,5000,4700
kerala,pathanamthitta,kuttoor,brinjal,brinjal,19-08-2025,4600,5000,4800
kerala,pathanamthitta,kuttoor,elephant yam (suran),other,19-08-2025,9400,9800,9600
kerala,pathanamthitta,kuttoor,snakeguard,other,19-08-2025,4600,5000,4800
kerala,pathanamthitta,kuttoor,tapioca,other,19-08-2025,2600,3000,2800
kerala,pathanamthitta,mezhuveli  vfpck,banana,nendra bale,19-08-2025,2000,8000,6000
kerala,pathanamthitta,mezhuveli  vfpck,yam (ratalu),yam (ratalu),19-08-2025,7500,9000,8500
kerala,pathanamthitta,pandalam,coconut oil,copra oil,19-08-2025,48000,50000,48000
kerala,thirssur,chavakkad,banana,poovan,19-08-2025,5000,6500,6500
kerala,thirssur,chavakkad,banana,robusta,19-08-2025,3000,4000,4000
kerala,thirssur,chavakkad,bhindi(ladies finger),other,19-08-2025,4000,5000,5000
kerala,thirssur,chavakkad,cluster beans,cluster beans,19-08-2025,6000,6800,6800
kerala,thirssur,chavakkad,cowpea(veg),other,19-08-2025,4000,4800,4800
kerala,thirssur,chavakkad,elephant yam (suran),other,19-08-2025,4400,5600,5600
kerala,thirssur,chavakkad,ginger(green),other,19-08-2025,6000,8000,8000
kerala,thirssur,chavakkad,potato,other,19-08-2025,3200,4000,4000
kerala,thirssur,chelakkara,brinjal,other,19-08-2025,3000,3500,3200
kerala,thirssur,chelakkara,cabbage,other,19-08-2025,2800,3000,2900
kerala,thirssur,chelakkara,carrot,other,19-08-2025,7000,7500,7200
kerala,thirssur,chelakkara,pumpkin,other,19-08-2025,2800,3000,2900
kerala,thirssur,chelakkara,tomato,other,19-08-2025,3000,3500,3200
kerala,thirssur,kadukutty vfpck,banana,rasakathai,19-08-2025,5500,6500,6000
kerala,thirssur,kodungalloor,tapioca,other,19-08-2025,2800,3200,2900
kerala,wayanad,pulpally,cowpea(veg),other,19-08-2025,2400,2600,2500
madhya pradesh,badwani,badwani(f&v),cluster beans,cluster beans,19-08-2025,2100,2100,2100
madhya pradesh,badwani,badwani(f&v),cucumbar(kheera),cucumbar,19-08-2025,700,700,700
madhya pradesh,badwani,badwani(f&v),potato,potato,19-08-2025,1700,1700,1700
madhya pradesh,badwani,badwani(f&v),sponge gourd,sponge gourd,19-08-2025,1200,1200,1200
madhya pradesh,badwani,sendhwa(f&v),bitter gourd,bitter gourd,19-08-2025,800,1600,1200
madhya pradesh,badwani,sendhwa(f&v),cauliflower,local,19-08-2025,700,1200,900
madhya pradesh,badwani,sendhwa(f&v),green chilli,green chilly,19-08-2025,1200,1900,1500
madhya pradesh,badwani,sendhwa(f&v),spinach,spinach,19-08-2025,600,1000,800
madhya pradesh,badwani,sendhwa(f&v),tomato,hybrid,19-08-2025,1100,1900,1500
madhya pradesh,balaghat,balaghat,paddy(dhan)(common),dhan,19-08-2025,1650,1700,1650
madhya pradesh,balaghat,khairlangi,paddy(dhan)(common),paddy,19-08-2025,2000,2000,2000
madhya pradesh,bhind,gohad,wheat,wheat,19-08-2025,2600,2695,2695
madhya pradesh,bhopal,berasia,bengal gram(gram)(whole),gram,19-08-2025,5180,5685,5500
madhya pradesh,chhindwara,pandhurna,soyabean,soyabeen,19-08-2025,4500,4500,4500
madhya pradesh,damoh,damoh,gulli,gulli,19-08-2025,4610,4610,4610
madhya pradesh,damoh,damoh,soyabean,soyabeen,19-08-2025,4275,4590,4590
madhya pradesh,damoh,patharia,wheat,wheat,19-08-2025,2580,2633,2633
madhya pradesh,dewas,dewas,soyabean,soyabeen,19-08-2025,3800,4750,4600
madhya pradesh,dewas,dewas,wheat,wheat,19-08-2025,2585,2782,2714
madhya pradesh,dewas,haatpipliya,wheat,wheat,19-08-2025,2410,2931,2931
madhya pradesh,dewas,khategaon,kabuli chana(chickpeas-white),dollar gram,19-08-2025,3900,9391,9391
madhya pradesh,dewas,sonkatch,mustard,mustard,19-08-2025,6450,6450,6450
madhya pradesh,dewas,sonkatch,wheat,wheat,19-08-2025,2451,2721,2721
madhya pradesh,dhar,badnawar,onion,onion,19-08-2025,600,825,700
madhya pradesh,dhar,dhamnod,maize,local,19-08-2025,1900,2285,2261
madhya pradesh,dhar,dhamnod,maize,yellow,19-08-2025,2150,2500,2400
madhya pradesh,dhar,dhamnod,soyabean,soyabeen,19-08-2025,3525,4700,4700
madhya pradesh,dhar,manawar,soyabean,soyabeen,19-08-2025,4100,4100,4100
madhya pradesh,dhar,manawar(f&v),bottle gourd,bottle gourd,19-08-2025,596,796,696
madhya pradesh,dhar,manawar(f&v),brinjal,brinjal,19-08-2025,800,1000,900
madhya pradesh,dhar,manawar(f&v),cauliflower,cauliflower,19-08-2025,850,1050,950
madhya pradesh,guna,kumbhraj,wheat,wheat,19-08-2025,2630,2665,2645
madhya pradesh,harda,harda,kabuli chana(chickpeas-white),dollar gram,19-08-2025,4001,4001,4001
madhya pradesh,harda,khirakiya,soyabean,yellow,19-08-2025,4230,4422,4422
madhya pradesh,harda,khirakiya,wheat,mill quality,19-08-2025,2688,2724,2711
madhya pradesh,harda,sirali,wheat,mill quality,19-08-2025,2628,2731,2731
madhya pradesh,harda,sirali(f&v),sponge gourd,sponge gourd,19-08-2025,2000,2000,2000
madhya pradesh,hoshangabad,banapura,green gram (moong)(whole),green (whole),19-08-2025,1111,7600,7600
madhya pradesh,hoshangabad,banapura,wheat,local,19-08-2025,2664,2760,2760
madhya pradesh,hoshangabad,itarsi,wheat,wheat,19-08-2025,2606,2606,2606
madhya pradesh,hoshangabad,pipariya,green gram (moong)(whole),green (whole),19-08-2025,1000,7400,6950
madhya pradesh,indore,gautampura,wheat,malwa shakti,19-08-2025,2430,2540,2540
madhya pradesh,indore,indore,maize,local,19-08-2025,2290,2290,2290
madhya pradesh,indore,indore,wheat,mill quality,19-08-2025,2541,2926,2740
madhya pradesh,indore,indore(f&v),mango,other,19-08-2025,1500,5000,3500
madhya pradesh,indore,mhow,kabuli chana(chickpeas-white),bitkey,19-08-2025,4850,5001,5001
madhya pradesh,indore,sanwer,soyabean,soyabeen,19-08-2025,4022,4600,4471
madhya pradesh,jabalpur,sehora,bengal gram(gram)(whole),desi (f.a.q. split),19-08-2025,5595,5595,5595
madhya pradesh,jabalpur,sehora,buttery,buttery,19-08-2025,3240,3240,3240
madhya pradesh,jabalpur,shahpura bhitoni (f&v),wheat,mill quality,19-08-2025,2560,2605,2595
madhya pradesh,katni,katni,wheat,mill quality,19-08-2025,2432,2545,2540
madhya pradesh,khandwa,harsood,green gram (moong)(whole),green (whole),19-08-2025,6302,6900,6900
madhya pradesh,khandwa,khandwa,bengal gram(gram)(whole),gram,19-08-2025,4201,5425,5425
madhya pradesh,khandwa,pandhana,wheat,wheat,19-08-2025,2605,2605,2605
madhya pradesh,khandwa,sanawad(f&v),bhindi(ladies finger),bhindi,19-08-2025,1100,1500,1300
madhya pradesh,khandwa,sanawad(f&v),bitter gourd,bitter gourd,19-08-2025,2500,3000,2800
madhya pradesh,khandwa,sanawad(f&v),onion,onion,19-08-2025,1500,2000,1800
madhya pradesh,khargone,karhi,maize,local,19-08-2025,2275,2275,2275
madhya pradesh,khargone,khargone,maize,local,19-08-2025,1500,2171,2171
madhya pradesh,khargone,khargone,wheat,wheat,19-08-2025,2640,2757,2757
madhya pradesh,khargone,sanawad,green gram (moong)(whole),green (whole),19-08-2025,4790,6800,6800
madhya pradesh,khargone,sanawad,kabuli chana(chickpeas-white),bitkey,19-08-2025,5330,5330,5330
madhya pradesh,khargone,sanawad,kabuli chana(chickpeas-white),dollar gram,19-08-2025,4700,9605,9605
madhya pradesh,mandsaur,mandsaur,onion,onion,19-08-2025,652,1300,1300
madhya pradesh,mandsaur,mandsaur,wheat,wheat,19-08-2025,2615,2836,2836
madhya pradesh,mandsaur,shamgarh,linseed,flaxseed,19-08-2025,7569,9290,9290
madhya pradesh,mandsaur,sitmau,wheat,wheat,19-08-2025,2505,2640,2640
madhya pradesh,morena,kailaras,mustard,mustard,19-08-2025,6901,6901,6901
madhya pradesh,morena,porsa,onion,local,19-08-2025,800,800,800
madhya pradesh,morena,porsa,pumpkin,pumpkin,19-08-2025,700,700,700
madhya pradesh,morena,porsa,wheat,wheat,19-08-2025,2530,2535,2535
madhya pradesh,narsinghpur,gadarwada,soyabean,soyabeen,19-08-2025,4600,4652,4652
madhya pradesh,neemuch,neemuch,bengal gram(gram)(whole),chana kanta,19-08-2025,5821,5821,5821
madhya pradesh,raisen,gairatganj,soyabean,soyabeen,19-08-2025,4500,4600,4600
madhya pradesh,raisen,silvani,green gram (moong)(whole),green (whole),19-08-2025,6050,7300,7300
madhya pradesh,raisen,udaipura,soyabean,soyabeen,19-08-2025,4355,4525,4525
madhya pradesh,rajgarh,biaora,green gram (moong)(whole),green (whole),19-08-2025,6900,6900,6900
madhya pradesh,rajgarh,biaora,onion,onion-organic,19-08-2025,100,1800,1200
madhya pradesh,rajgarh,biaora,soyabean,soyabeen,19-08-2025,3480,4675,4550
madhya pradesh,rajgarh,jeerapur,soyabean,soyabeen,19-08-2025,4430,4675,4675
madhya pradesh,rajgarh,kurawar,soyabean,soybean-organic,19-08-2025,4210,4665,4665
madhya pradesh,rajgarh,kurawar,wheat,wheat,19-08-2025,2625,2650,2650
madhya pradesh,rajgarh,sarangpur,soyabean,yellow,19-08-2025,4340,4680,4680
madhya pradesh,ratlam,jawra(f&v),brinjal,brinjal,19-08-2025,1000,1500,1200
madhya pradesh,ratlam,jawra(f&v),cucumbar(kheera),cucumbar,19-08-2025,1000,2000,1600
madhya pradesh,ratlam,jawra(f&v),pumpkin,pumpkin,19-08-2025,800,1500,1200
madhya pradesh,ratlam,ratlam,soyabean,soyabeen,19-08-2025,3900,4796,4601
madhya pradesh,ratlam,sailana,soyabean,soyabeen,19-08-2025,4470,4615,4615
madhya pradesh,rewa,rewa,gur(jaggery),jaggery,19-08-2025,4685,4685,4685
madhya pradesh,sagar,banda,soyabean,soyabeen,19-08-2025,4200,4300,4200
madhya pradesh,sagar,bina,mustard,mustard,19-08-2025,6361,8400,8400
madhya pradesh,sagar,bina,wheat,wheat,19-08-2025,2500,2840,2682
madhya pradesh,sagar,khurai,bengal gram(gram)(whole),gram,19-08-2025,5340,6016,6016
madhya pradesh,sagar,khurai,lentil (masur)(whole),masur dal,19-08-2025,6050,6471,6471
madhya pradesh,sagar,khurai,mustard,mustard,19-08-2025,8000,8110,8110
madhya pradesh,sagar,khurai(f&v),apple,apple,19-08-2025,6000,6600,6300
madhya pradesh,sagar,khurai(f&v),bottle gourd,bottle gourd,19-08-2025,1000,1200,1100
madhya pradesh,sagar,khurai(f&v),brinjal,brinjal,19-08-2025,1600,2000,1800
madhya pradesh,sagar,khurai(f&v),cucumbar(kheera),cucumbar,19-08-2025,700,900,800
madhya pradesh,satna,satna,wheat,wheat,19-08-2025,2500,2512,2500
madhya pradesh,sehore,ichhawar,wheat,wheat,19-08-2025,2670,2881,2881
madhya pradesh,sehore,sehore,wheat,wheat mix,19-08-2025,2700,2700,2700
madhya pradesh,seoni,ghansour,buttery,buttery,19-08-2025,3000,3000,3000
madhya pradesh,seoni,palari,wheat,mill quality,19-08-2025,2580,2615,2615
madhya pradesh,seoni,seoni,maize,yellow,19-08-2025,2151,2200,2200
madhya pradesh,seoni,seoni,wheat,local,19-08-2025,2426,2470,2470
madhya pradesh,shajapur,agar,coriander(leaves),coriander,19-08-2025,6400,7391,7100
madhya pradesh,shajapur,agar,mustard,mustard,19-08-2025,5750,6081,6081
madhya pradesh,shajapur,nalkehda,lentil (masur)(whole),masur dal,19-08-2025,6700,6700,6700
madhya pradesh,shajapur,shajapur,soyabean,soyabeen,19-08-2025,4000,4580,4580
madhya pradesh,shajapur,soyatkalan,wheat,wheat,19-08-2025,2510,2530,2530
madhya pradesh,shehdol,beohari,mahua,mahua flower,19-08-2025,4000,4000,4000
madhya pradesh,shehdol,beohari,paddy(dhan)(common),common,19-08-2025,2000,2000,2000
